state,year,county,tract,tested,BLL_geq_5,BLL_geq_10
MD,2005,Carroll,240135078.01,63,4,1
MD,2005,Carroll,240135078.02,20,1,0
MD,2005,Carroll,240135081.00,84,2,0
MD,2005,Carroll,240135082.00,40,1,0
MD,2005,Carroll,240135090.00,39,3,0
MD,2005,Carroll,240135100.00,10,2,0
MD,2005,Carroll,240135110.00,50,2,0
MD,2005,Carroll,240135120.00,33,5,0
MD,2005,Carroll,240135130.00,83,3,0
MD,2005,Carroll,240135141.00,19,1,0
MD,2005,Carroll,240135142.01,33,1,0
MD,2005,Carroll,240135142.02,17,1,0
MD,2005,Cecil,NA,146,8,0
MD,2005,Cecil,240150301.00,46,8,2
MD,2005,Cecil,240150302.00,38,4,2
MD,2005,Cecil,240150304.00,84,4,0
MD,2005,Cecil,240150305.01,44,5,0
MD,2005,Cecil,240150305.03,48,3,0
MD,2005,Cecil,240150305.04,166,13,0
MD,2005,Cecil,240150306.01,24,0,0
MD,2005,Cecil,240150306.02,51,2,0
MD,2005,Cecil,240150307.00,30,1,0
MD,2005,Cecil,240150309.01,72,10,0
MD,2005,Cecil,240150309.03,52,6,2
MD,2005,Cecil,240150309.04,57,2,1
MD,2005,Cecil,240150312.01,48,3,0
MD,2005,Cecil,240150312.02,32,0,0
MD,2005,Cecil,240150313.00,76,2,0
MD,2005,Cecil,240150314.00,32,1,0
MD,2005,Charles,NA,267,15,2
MD,2005,Charles,240178501.00,83,4,0
MD,2005,Charles,240178502.01,2,0,0
MD,2005,Charles,240178502.02,87,5,0
MD,2005,Charles,240178503.00,24,0,0
MD,2005,Charles,240178504.00,68,8,1
MD,2005,Charles,240178505.00,16,1,0
MD,2005,Charles,240178506.00,29,2,0
MD,2005,Charles,240178507.01,96,2,1
MD,2005,Charles,240178507.02,203,5,0
MD,2005,Charles,240178507.04,127,7,1
MD,2005,Charles,240178507.05,82,3,0
MD,2005,Charles,240178508.01,34,1,0
MD,2005,Charles,240178508.02,47,2,0
MD,2005,Charles,240178509.01,106,1,0
MD,2005,Charles,240178509.02,60,2,0
MD,2005,Charles,240178509.04,15,0,0
MD,2005,Charles,240178509.05,66,3,1
MD,2005,Charles,240178509.06,86,3,0
MD,2005,Charles,240178510.01,17,1,0
MD,2005,Charles,240178510.02,101,4,0
MD,2005,Charles,240178511.00,21,0,0
MD,2005,Charles,240178512.00,39,0,0
MD,2005,Charles,240178513.00,75,6,1
MD,2005,Charles,240178514.00,60,3,0
MD,2005,Dorchester,NA,75,7,2
MD,2005,Dorchester,240199701.00,35,1,0
MD,2005,Dorchester,240199702.00,85,12,0
MD,2005,Dorchester,240199703.00,68,4,1
MD,2005,Dorchester,240199704.00,62,17,1
MD,2005,Dorchester,240199705.00,106,31,1
MD,2005,Dorchester,240199706.00,71,15,3
MD,2005,Dorchester,240199707.00,59,11,2
MD,2005,Dorchester,240199708.00,25,2,0
MD,2005,Dorchester,240199709.00,23,5,1
MD,2005,Frederick,NA,385,12,1
MD,2005,Frederick,240217501.00,32,4,0
MD,2005,Frederick,240217502.00,22,2,0
MD,2005,Frederick,240217503.00,15,2,0
MD,2005,Frederick,240217504.00,54,5,1
MD,2005,Frederick,240217505.01,209,5,0
MD,2005,Frederick,240217505.02,171,2,0
MD,2005,Frederick,240217506.00,29,1,0
MD,2005,Frederick,240217507.00,111,1,0
MD,2005,Frederick,240217508.00,223,3,0
MD,2005,Frederick,240217509.00,39,6,1
MD,2005,Frederick,240217510.00,181,4,1
MD,2005,Frederick,240217512.00,110,1,0
MD,2005,Frederick,240217513.00,49,2,0
MD,2005,Frederick,240217514.00,93,3,2
MD,2005,Frederick,240217515.00,31,2,0
MD,2005,Frederick,240217516.00,38,5,0
MD,2005,Frederick,240217517.00,71,4,0
MD,2005,Frederick,240217518.00,54,3,1
MD,2005,Frederick,240217519.00,178,2,0
MD,2005,Frederick,240217520.00,95,4,0
MD,2005,Frederick,240217521.00,54,3,1
MD,2005,Frederick,240217522.00,101,3,1
MD,2005,Frederick,240217523.00,125,4,1
MD,2005,Frederick,240217524.00,132,7,1
MD,2005,Frederick,240217525.00,60,8,2
MD,2005,Frederick,240217526.00,112,6,1
MD,2005,Frederick,240217527.00,33,2,0
MD,2005,Frederick,240217528.00,68,5,0
MD,2005,Frederick,240217529.00,19,1,0
MD,2005,Frederick,240217530.00,73,2,0
MD,2005,Frederick,240217531.00,23,1,0
MD,2005,Frederick,240217532.00,29,5,0
MD,2005,Garrett,NA,54,0,0
MD,2005,Garrett,240230001.00,62,4,1
MD,2005,Garrett,240230002.00,52,9,1
MD,2005,Garrett,240230003.00,30,5,0
MD,2005,Garrett,240230004.00,60,4,1
MD,2005,Garrett,240230005.00,53,1,1
MD,2005,Garrett,240230006.00,113,7,0
MD,2005,Garrett,240230007.00,108,6,0
MD,2005,Harford,NA,261,20,0
MD,2005,Harford,240253011.02,16,2,1
MD,2005,Harford,240253011.03,63,0,0
MD,2005,Harford,240253011.04,68,2,2
MD,2005,Harford,240253012.01,23,0,0
MD,2005,Harford,240253012.02,34,2,0
MD,2005,Harford,240253012.03,106,8,0
MD,2005,Harford,240253013.01,79,3,0
MD,2005,Harford,240253013.02,233,15,3
MD,2005,Harford,240253014.01,140,8,0
MD,2005,Harford,240253014.02,35,1,0
MD,2005,Harford,240253015.00,4,0,0
MD,2005,Harford,240253016.01,168,12,0
MD,2005,Harford,240253016.02,148,10,1
MD,2005,Harford,240253017.01,88,6,1
MD,2005,Harford,240253017.02,104,5,0
MD,2005,Harford,240253021.00,11,1,1
MD,2005,Harford,240253022.00,21,4,2
MD,2005,Harford,240253024.00,54,3,0
MD,2005,Harford,240253025.00,15,1,0
MD,2005,Harford,240253028.01,46,3,0
MD,2005,Harford,240253028.02,114,4,1
MD,2005,Harford,240253029.01,85,8,1
MD,2005,Harford,240253029.02,89,7,0
MD,2005,Harford,240253031.00,43,2,1
MD,2005,Harford,240253032.01,29,3,0
MD,2005,Harford,240253032.02,55,1,0
MD,2005,Harford,240253033.00,34,3,0
MD,2005,Harford,240253034.00,27,3,0
MD,2005,Harford,240253035.00,53,1,0
MD,2005,Harford,240253036.02,19,1,0
MD,2005,Harford,240253036.03,28,0,0
MD,2005,Harford,240253036.04,72,4,1
MD,2005,Harford,240253037.00,22,0,0
MD,2005,Harford,240253038.00,60,3,0
MD,2005,Harford,240253039.00,15,2,0
MD,2005,Harford,240253041.00,67,5,0
MD,2005,Harford,240253042.01,32,0,0
MD,2005,Harford,240253042.02,27,4,2
MD,2005,Harford,240253051.00,51,4,0
MD,2005,Harford,240253052.00,29,3,0
MD,2005,Harford,240253053.00,15,3,0
MD,2005,Harford,240253061.00,91,12,0
MD,2005,Harford,240253062.00,43,3,0
MD,2005,Harford,240253063.00,17,1,0
MD,2005,Harford,240253064.00,105,5,0
MD,2005,Howard,NA,259,8,1
MD,2005,Howard,240276011.01,71,0,0
MD,2005,Howard,240276011.02,88,3,1
MD,2005,Howard,240276012.01,65,5,1
MD,2005,Howard,240276012.02,57,0,0
MD,2005,Howard,240276021.00,42,1,0
MD,2005,Howard,240276022.00,52,2,0
MD,2005,Howard,240276023.02,31,1,0
MD,2005,Howard,240276023.03,9,0,0
MD,2005,Howard,240276023.04,14,1,0
MD,2005,Howard,240276023.05,18,0,0
MD,2005,Howard,240276023.06,29,1,0
MD,2005,Howard,240276026.00,68,0,0
MD,2005,Howard,240276027.00,10,0,0
MD,2005,Howard,240276028.00,44,6,1
MD,2005,Howard,240276029.00,36,0,0
MD,2005,Howard,240276030.00,60,6,1
MD,2005,Howard,240276040.01,37,2,1
MD,2005,Howard,240276040.02,19,1,0
MD,2005,Howard,240276051.01,24,2,0
MD,2005,Howard,240276051.02,16,1,0
MD,2005,Howard,240276054.01,56,3,0
MD,2005,Howard,240276054.02,62,0,0
MD,2005,Howard,240276055.01,27,0,0
MD,2005,Howard,240276055.02,23,0,0
MD,2005,Howard,240276055.03,107,2,0
MD,2005,Howard,240276056.01,43,1,1
MD,2005,Howard,240276056.02,50,0,0
MD,2005,Howard,240276066.01,15,1,0
MD,2005,Howard,240276066.03,119,0,0
MD,2005,Howard,240276066.04,32,0,0
MD,2005,Howard,240276066.05,114,2,0
MD,2005,Howard,240276067.01,13,0,0
MD,2005,Howard,240276067.03,73,4,0
MD,2005,Howard,240276067.04,58,3,0
MD,2005,Howard,240276067.05,8,0,0
MD,2005,Howard,240276068.02,46,1,0
MD,2005,Howard,240276068.03,30,1,0
MD,2005,Howard,240276068.04,17,1,0
MD,2005,Howard,240276069.01,51,0,0
MD,2005,Howard,240276069.02,131,3,0
MD,2005,Howard,240276069.03,149,6,0
MD,2005,Kent,NA,34,4,0
MD,2005,Kent,240299501.00,28,4,1
MD,2005,Kent,240299502.00,33,10,0
MD,2005,Kent,240299503.00,28,3,0
MD,2005,Kent,240299504.00,34,4,1
MD,2005,Kent,240299505.00,15,5,0
MD,2005,Montgomery,NA,2090,70,10
MD,2005,Montgomery,240317001.01,41,2,1
MD,2005,Montgomery,240317001.02,156,2,0
MD,2005,Montgomery,240317001.03,42,0,0
MD,2005,Montgomery,240317002.02,81,4,2
MD,2005,Montgomery,240317002.04,11,1,0
MD,2005,Montgomery,240317002.05,43,2,1
MD,2005,Montgomery,240317002.06,43,0,0
MD,2005,Montgomery,240317003.02,42,2,1
MD,2005,Montgomery,240317003.04,76,1,0
MD,2005,Montgomery,240317003.06,76,2,0
MD,2005,Montgomery,240317003.08,70,1,0
MD,2005,Montgomery,240317003.09,59,1,0
MD,2005,Montgomery,240317003.10,40,0,0
MD,2005,Montgomery,240317004.00,20,1,0
MD,2005,Montgomery,240317005.00,49,0,0
MD,2005,Montgomery,240317006.04,48,0,0
MD,2005,Montgomery,240317006.05,79,1,0
MD,2005,Montgomery,240317006.06,34,1,0
MD,2005,Montgomery,240317006.07,56,3,0
MD,2005,Montgomery,240317006.08,49,0,0
MD,2005,Montgomery,240317006.09,188,5,1
MD,2005,Montgomery,240317006.10,24,0,0
MD,2005,Montgomery,240317007.04,63,2,0
MD,2005,Montgomery,240317007.05,218,1,0
MD,2005,Montgomery,240317007.06,50,2,0
MD,2005,Montgomery,240317007.08,192,4,0
MD,2005,Montgomery,240317007.10,124,4,1
MD,2005,Montgomery,240317007.11,86,3,0
MD,2005,Montgomery,240317007.12,100,5,0
MD,2005,Montgomery,240317007.13,153,7,2
MD,2005,Montgomery,240317007.14,180,4,1
MD,2005,Montgomery,240317007.15,122,3,0
MD,2005,Montgomery,240317007.16,138,4,0
MD,2005,Montgomery,240317008.05,127,4,1
MD,2005,Montgomery,240317008.06,227,3,1
MD,2005,Montgomery,240317008.08,162,2,0
MD,2005,Montgomery,240317008.09,142,3,0
MD,2005,Montgomery,240317008.10,77,2,1
MD,2005,Montgomery,240317008.11,78,1,0
MD,2005,Montgomery,240317008.12,67,3,0
MD,2005,Montgomery,240317008.13,101,5,0
MD,2005,Montgomery,240317008.15,130,3,0
MD,2005,Montgomery,240317008.16,149,8,1
MD,2005,Montgomery,240317008.17,54,2,0
MD,2005,Montgomery,240317008.18,87,0,0
MD,2005,Montgomery,240317008.19,81,1,0
MD,2005,Montgomery,240317009.01,25,0,0
MD,2005,Montgomery,240317009.02,80,3,2
MD,2005,Montgomery,240317009.03,34,0,0
MD,2005,Montgomery,240317009.04,36,0,0
MD,2005,Montgomery,240317009.05,78,4,1
MD,2005,Montgomery,240317010.01,63,4,0
MD,2005,Montgomery,240317010.02,37,2,0
MD,2005,Montgomery,240317010.03,99,3,2
MD,2005,Montgomery,240317010.04,75,4,1
MD,2005,Montgomery,240317010.05,44,2,0
MD,2005,Montgomery,240317011.01,78,4,2
MD,2005,Montgomery,240317011.02,108,3,0
MD,2005,Montgomery,240317012.01,110,4,0
MD,2005,Montgomery,240317012.02,29,1,0
MD,2005,Montgomery,240317012.04,81,3,0
MD,2005,Montgomery,240317012.05,40,1,0
MD,2005,Montgomery,240317012.06,62,1,1
MD,2005,Montgomery,240317012.09,69,0,0
MD,2005,Montgomery,240317012.10,33,1,0
MD,2005,Montgomery,240317012.11,100,2,0
MD,2005,Montgomery,240317012.12,22,0,0
MD,2005,Montgomery,240317012.13,34,1,0
MD,2005,Montgomery,240317012.14,24,0,0
MD,2005,Montgomery,240317012.15,42,0,0
MD,2005,Montgomery,240317013.03,20,1,0
MD,2005,Montgomery,240317013.04,23,0,0
MD,2005,Montgomery,240317013.06,19,0,0
MD,2005,Montgomery,240317013.07,28,0,0
MD,2005,Montgomery,240317013.08,23,1,0
MD,2005,Montgomery,240317013.09,41,3,1
MD,2005,Montgomery,240317013.10,43,2,0
MD,2005,Montgomery,240317013.12,40,0,0
MD,2005,Montgomery,240317013.13,23,1,0
MD,2005,Montgomery,240317014.07,52,1,0
MD,2005,Montgomery,240317014.08,50,2,1
MD,2005,Montgomery,240317014.09,28,0,0
MD,2005,Montgomery,240317014.10,102,4,0
MD,2005,Montgomery,240317014.12,122,2,0
MD,2005,Montgomery,240317014.14,95,4,0
MD,2005,Montgomery,240317014.15,91,1,0
MD,2005,Montgomery,240317014.16,128,2,0
MD,2005,Montgomery,240317014.17,68,2,1
MD,2005,Montgomery,240317015.03,79,2,0
MD,2005,Montgomery,240317015.04,255,7,1
MD,2005,Montgomery,240317015.05,98,1,0
MD,2005,Montgomery,240317015.06,83,3,0
MD,2005,Montgomery,240317015.07,46,0,0
MD,2005,Montgomery,240317016.00,242,15,3
MD,2005,Montgomery,240317017.01,75,9,0
MD,2005,Montgomery,240317017.02,61,4,0
MD,2005,Montgomery,240317017.03,85,1,0
MD,2005,Montgomery,240317017.04,66,3,1
MD,2005,Montgomery,240317018.00,120,5,0
MD,2005,Montgomery,240317019.00,96,6,1
MD,2005,Montgomery,240317020.00,184,6,0
MD,2005,Montgomery,240317021.01,172,5,0
MD,2005,Montgomery,240317021.02,83,4,0
MD,2005,Montgomery,240317022.00,119,6,2
MD,2005,Montgomery,240317023.01,112,1,0
MD,2005,Montgomery,240317023.02,134,3,0
MD,2005,Montgomery,240317024.01,54,0,0
MD,2005,Montgomery,240317024.02,116,3,2
MD,2005,Montgomery,240317025.00,46,3,0
MD,2005,Montgomery,240317026.01,56,3,0
MD,2005,Montgomery,240317026.02,64,3,0
MD,2005,Montgomery,240317027.00,160,2,0
MD,2005,Montgomery,240317028.00,90,5,0
MD,2005,Montgomery,240317029.00,104,5,2
MD,2005,Montgomery,240317030.00,46,1,0
MD,2005,Montgomery,240317031.00,121,3,1
MD,2005,Montgomery,240317032.01,90,1,0
MD,2005,Montgomery,240317032.02,54,0,0
MD,2005,Montgomery,240317032.03,26,1,0
MD,2005,Montgomery,240317032.06,49,3,1
MD,2005,Montgomery,240317032.07,127,7,2
MD,2005,Montgomery,240317032.08,55,4,0
MD,2005,Montgomery,240317032.09,86,4,0
MD,2005,Montgomery,240317032.10,77,0,0
MD,2005,Montgomery,240317032.11,113,3,0
MD,2005,Montgomery,240317032.12,119,1,1
MD,2005,Montgomery,240317032.13,134,4,2
MD,2005,Montgomery,240317032.14,211,7,0
MD,2005,Montgomery,240317032.15,57,1,0
MD,2005,Montgomery,240317033.01,109,3,0
MD,2005,Montgomery,240317033.02,90,0,0
MD,2005,Montgomery,240317034.01,123,2,0
MD,2005,Montgomery,240317034.02,77,1,0
MD,2005,Montgomery,240317034.03,106,2,0
MD,2005,Montgomery,240317034.04,90,1,0
MD,2005,Montgomery,240317035.01,178,4,1
MD,2005,Montgomery,240317035.02,39,1,0
MD,2005,Montgomery,240317036.01,85,1,0
MD,2005,Montgomery,240317036.02,54,1,0
MD,2005,Montgomery,240317037.01,125,3,1
MD,2005,Montgomery,240317037.02,104,2,1
MD,2005,Montgomery,240317038.00,49,1,0
MD,2005,Montgomery,240317039.01,69,0,0
MD,2005,Montgomery,240317039.02,153,2,0
MD,2005,Montgomery,240317040.00,147,4,1
MD,2005,Montgomery,240317041.00,56,0,0
MD,2005,Montgomery,240317042.00,23,0,0
MD,2005,Montgomery,240317043.00,86,2,0
MD,2005,Montgomery,240317044.01,40,0,0
MD,2005,Montgomery,240317044.02,70,3,0
MD,2005,Montgomery,240317045.01,29,0,0
MD,2005,Montgomery,240317045.02,36,0,0
MD,2005,Montgomery,240317045.03,80,2,2
MD,2005,Montgomery,240317046.00,93,2,0
MD,2005,Montgomery,240317047.00,77,4,0
MD,2005,Montgomery,240317048.01,39,2,0
MD,2005,Montgomery,240317048.02,38,4,1
MD,2005,Montgomery,240317050.00,86,1,0
MD,2005,Montgomery,240317051.00,93,1,0
MD,2005,Montgomery,240317052.00,72,2,0
MD,2005,Montgomery,240317053.00,21,1,0
MD,2005,Montgomery,240317054.00,53,1,0
MD,2005,Montgomery,240317055.00,92,5,1
MD,2005,Montgomery,240317056.01,96,2,0
MD,2005,Montgomery,240317056.02,45,1,0
MD,2005,Montgomery,240317057.01,82,0,0
MD,2005,Montgomery,240317057.02,73,3,1
MD,2005,Montgomery,240317058.00,82,4,0
MD,2005,Montgomery,240317059.01,34,1,0
MD,2005,Montgomery,240317059.02,42,2,0
MD,2005,Montgomery,240317059.03,49,0,0
MD,2005,Montgomery,240317060.03,68,2,0
MD,2005,Montgomery,240317060.04,50,4,0
MD,2005,Montgomery,240317060.05,27,0,0
MD,2005,Montgomery,240317060.07,52,1,1
MD,2005,Montgomery,240317060.08,38,1,0
MD,2005,Montgomery,240317060.09,44,2,0
MD,2005,Prince George's,NA,2410,113,10
MD,2005,Prince George's,240338001.02,47,3,0
MD,2005,Prince George's,240338001.03,47,1,0
MD,2005,Prince George's,240338001.05,67,2,0
MD,2005,Prince George's,240338001.06,39,2,0
MD,2005,Prince George's,240338001.07,117,5,0
MD,2005,Prince George's,240338002.02,99,1,0
MD,2005,Prince George's,240338002.03,45,0,0
MD,2005,Prince George's,240338002.06,84,5,1
MD,2005,Prince George's,240338002.07,105,4,0
MD,2005,Prince George's,240338002.08,116,2,1
MD,2005,Prince George's,240338002.09,131,2,0
MD,2005,Prince George's,240338002.10,51,2,0
MD,2005,Prince George's,240338002.11,41,1,0
MD,2005,Prince George's,240338004.01,19,1,0
MD,2005,Prince George's,240338004.02,62,2,0
MD,2005,Prince George's,240338004.03,71,2,0
MD,2005,Prince George's,240338004.06,144,5,0
MD,2005,Prince George's,240338004.07,148,6,1
MD,2005,Prince George's,240338004.08,103,2,1
MD,2005,Prince George's,240338004.09,88,5,1
MD,2005,Prince George's,240338005.03,81,5,0
MD,2005,Prince George's,240338005.04,45,4,2
MD,2005,Prince George's,240338005.05,21,0,0
MD,2005,Prince George's,240338005.07,44,2,0
MD,2005,Prince George's,240338005.08,125,2,0
MD,2005,Prince George's,240338005.09,103,6,0
MD,2005,Prince George's,240338005.10,94,9,1
MD,2005,Prince George's,240338005.11,59,4,0
MD,2005,Prince George's,240338005.12,112,4,0
MD,2005,Prince George's,240338006.01,25,0,0
MD,2005,Prince George's,240338006.03,119,2,0
MD,2005,Prince George's,240338006.04,23,0,0
MD,2005,Prince George's,240338006.05,77,5,0
MD,2005,Prince George's,240338006.06,61,3,0
MD,2005,Prince George's,240338007.01,58,1,1
MD,2005,Prince George's,240338007.02,60,2,0
MD,2005,Prince George's,240338007.03,137,6,1
MD,2005,Prince George's,240338008.00,40,0,0
MD,2005,Prince George's,240338009.00,20,2,0
MD,2005,Prince George's,240338010.01,56,0,0
MD,2005,Prince George's,240338010.02,113,10,0
MD,2005,Prince George's,240338012.02,76,3,0
MD,2005,Prince George's,240338012.03,101,3,0
MD,2005,Prince George's,240338012.04,86,4,1
MD,2005,Prince George's,240338012.05,70,5,0
MD,2005,Prince George's,240338012.06,107,4,0
MD,2005,Prince George's,240338012.07,58,0,0
MD,2005,Prince George's,240338013.01,113,5,0
MD,2005,Prince George's,240338013.02,27,2,0
MD,2005,Prince George's,240338013.05,73,7,0
MD,2005,Prince George's,240338013.06,67,1,0
MD,2005,Prince George's,240338013.07,31,0,0
MD,2005,Prince George's,240338013.08,44,2,1
MD,2005,Prince George's,240338013.09,38,2,0
MD,2005,Prince George's,240338014.02,74,3,1
MD,2005,Prince George's,240338014.03,80,6,0
MD,2005,Prince George's,240338014.04,53,4,0
MD,2005,Prince George's,240338014.05,60,5,0
MD,2005,Prince George's,240338014.06,35,1,1
MD,2005,Prince George's,240338014.07,88,6,1
MD,2005,Prince George's,240338015.00,37,5,1
MD,2005,Prince George's,240338016.00,56,1,0
MD,2005,Prince George's,240338017.01,84,4,0
MD,2005,Prince George's,240338017.02,72,4,0
MD,2005,Prince George's,240338017.04,93,4,0
MD,2005,Prince George's,240338017.06,25,2,0
MD,2005,Prince George's,240338017.07,105,9,0
MD,2005,Prince George's,240338017.08,66,2,0
MD,2005,Prince George's,240338018.01,40,2,0
MD,2005,Prince George's,240338018.02,60,4,0
MD,2005,Prince George's,240338018.04,18,0,0
MD,2005,Prince George's,240338018.05,33,0,0
MD,2005,Prince George's,240338018.07,72,3,0
MD,2005,Prince George's,240338018.08,67,2,0
MD,2005,Prince George's,240338019.01,91,7,2
MD,2005,Prince George's,240338019.02,107,6,0
MD,2005,Prince George's,240338019.04,81,4,0
MD,2005,Prince George's,240338019.05,55,1,0
MD,2005,Prince George's,240338019.06,37,1,0
MD,2005,Prince George's,240338020.01,121,5,0
MD,2005,Prince George's,240338020.02,47,1,0
MD,2005,Prince George's,240338021.03,40,2,0
MD,2005,Prince George's,240338021.04,20,1,0
MD,2005,Prince George's,240338021.05,166,15,0
MD,2005,Prince George's,240338022.01,36,0,0
MD,2005,Prince George's,240338022.03,58,3,0
MD,2005,Prince George's,240338022.04,94,2,0
MD,2005,Prince George's,240338023.01,46,2,1
MD,2005,Prince George's,240338024.03,100,9,2
MD,2005,Prince George's,240338024.04,106,3,0
MD,2005,Prince George's,240338024.05,77,2,0
MD,2005,Prince George's,240338024.06,49,1,0
MD,2005,Prince George's,240338025.01,78,5,1
MD,2005,Prince George's,240338025.02,43,6,2
MD,2005,Prince George's,240338026.00,63,4,1
MD,2005,Prince George's,240338027.00,49,5,0
MD,2005,Prince George's,240338028.03,88,8,0
MD,2005,Prince George's,240338028.04,118,9,0
MD,2005,Prince George's,240338028.05,90,3,0
MD,2005,Prince George's,240338029.01,94,6,0
MD,2005,Prince George's,240338030.01,43,5,0
MD,2005,Prince George's,240338030.02,49,3,0
MD,2005,Prince George's,240338031.00,40,1,0
MD,2005,Prince George's,240338032.00,71,5,1
MD,2005,Prince George's,240338033.00,100,2,0
MD,2005,Prince George's,240338034.01,37,2,0
MD,2005,Prince George's,240338034.02,109,5,0
MD,2005,Prince George's,240338035.05,107,5,0
MD,2005,Prince George's,240338035.08,136,4,1
MD,2005,Prince George's,240338035.09,75,3,0
MD,2005,Prince George's,240338035.12,101,4,1
MD,2005,Prince George's,240338035.13,81,4,0
MD,2005,Prince George's,240338035.14,68,1,0
MD,2005,Prince George's,240338035.15,128,6,2
MD,2005,Prince George's,240338035.16,76,3,0
MD,2005,Prince George's,240338035.17,98,4,0
MD,2005,Prince George's,240338035.18,123,5,0
MD,2005,Prince George's,240338035.19,43,1,0
MD,2005,Prince George's,240338036.01,60,0,0
MD,2005,Prince George's,240338036.02,41,0,0
MD,2005,Prince George's,240338036.05,177,2,0
MD,2005,Prince George's,240338036.06,131,3,0
MD,2005,Prince George's,240338036.07,39,2,0
MD,2005,Prince George's,240338036.08,143,4,0
MD,2005,Prince George's,240338036.10,88,3,1
MD,2005,Prince George's,240338036.12,84,1,0
MD,2005,Prince George's,240338036.13,161,9,0
MD,2005,Prince George's,240338037.00,79,3,1
MD,2005,Prince George's,240338038.01,66,5,0
MD,2005,Prince George's,240338038.03,138,6,1
MD,2005,Prince George's,240338039.00,173,14,0
MD,2005,Prince George's,240338040.01,139,2,0
MD,2005,Prince George's,240338040.02,108,7,0
MD,2005,Prince George's,240338041.01,97,10,0
MD,2005,Prince George's,240338041.02,167,4,0
MD,2005,Prince George's,240338042.00,62,2,0
MD,2005,Prince George's,240338043.00,106,9,1
MD,2005,Prince George's,240338044.00,40,2,0
MD,2005,Prince George's,240338046.00,73,8,3
MD,2005,Prince George's,240338047.00,91,11,1
MD,2005,Prince George's,240338048.00,128,7,2
MD,2005,Prince George's,240338049.00,89,6,1
MD,2005,Prince George's,240338050.00,136,2,0
MD,2005,Prince George's,240338051.01,144,2,1
MD,2005,Prince George's,240338052.01,130,2,0
MD,2005,Prince George's,240338052.02,101,11,0
MD,2005,Prince George's,240338055.00,97,4,0
MD,2005,Prince George's,240338056.01,172,3,0
MD,2005,Prince George's,240338056.02,178,3,1
MD,2005,Prince George's,240338057.00,160,5,1
MD,2005,Prince George's,240338058.01,93,4,0
MD,2005,Prince George's,240338058.02,139,5,0
MD,2005,Prince George's,240338059.01,197,12,0
MD,2005,Prince George's,240338059.04,93,5,0
MD,2005,Prince George's,240338059.05,226,6,1
MD,2005,Prince George's,240338060.00,118,3,1
MD,2005,Prince George's,240338061.00,99,7,3
MD,2005,Prince George's,240338062.00,106,2,0
MD,2005,Prince George's,240338063.00,71,5,1
MD,2005,Prince George's,240338064.00,67,1,0
MD,2005,Prince George's,240338065.01,218,13,1
MD,2005,Prince George's,240338066.01,170,9,3
MD,2005,Prince George's,240338066.02,155,7,0
MD,2005,Prince George's,240338067.03,226,15,2
MD,2005,Prince George's,240338067.06,60,3,0
MD,2005,Prince George's,240338067.08,61,2,0
MD,2005,Prince George's,240338067.10,120,8,1
MD,2005,Prince George's,240338067.11,37,0,0
MD,2005,Prince George's,240338067.12,65,1,0
MD,2005,Prince George's,240338068.00,73,1,0
MD,2005,Prince George's,240338069.00,94,1,0
MD,2005,Prince George's,240338070.00,56,0,0
MD,2005,Prince George's,240338071.02,50,3,0
MD,2005,Prince George's,240338072.00,17,0,0
MD,2005,Prince George's,240338073.01,40,2,0
MD,2005,Prince George's,240338073.04,45,3,1
MD,2005,Prince George's,240338073.05,70,2,0
MD,2005,Prince George's,240338074.04,95,2,0
MD,2005,Prince George's,240338074.05,65,3,0
